file,folder,work_id,subject,event,location,year,credit,source,hero,confidence,notes,rights,width,height,capture_date,status,tags
2DF8D08F-2E87-4F15-B6D3-8122CD71B0CC__dngprev.jpg,Red-Hot-Cock-BM2018,,"Charlie hugs grey-haired woman beside RV, both beaming",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,high,people: Charlie; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-21,local,burning-man-2018;charlie;kk-photo;portrait
35ED9FAD-E0FC-492C-9AC1-EE49624FD732__dngprev.jpg,Red-Hot-Cock-BM2018,,Crew crowd around bottle-laden camp table laughing under shade tent,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,high,people: crowd; scene: camp; cam: SM-G965W,kk-owned,2560,1920,2018-08-25,local,burning-man-2018;camp;crew;kk-photo
3CBA0692-68F8-4541-99B0-5E12F291F9BC__dngprev.jpg,Red-Hot-Cock-BM2018,,Big dusty crew group portrait piled around open car hatch on playa,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: crowd; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,2560,1428,2018-08-22,local,burning-man-2018;crew;hero;kk-photo;portrait
3F40B58E-7F6E-43C2-A260-5C6B3451F69F__dngprev.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Charlie and vested crewmate pose atop the sculpture's curved steel form,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: Charlie; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-23,local,build;burning-man-2018;charlie;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
500FEBC8-EC60-4B46-99B6-7807CBB49DD9__dngprev.jpg,Red-Hot-Cock-BM2018,,Charlie poses arm-in-arm with strawhat ranger-vest friend on bright playa,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,high,people: Charlie; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-21,local,burning-man-2018;charlie;kk-photo;portrait
51B59FF8-DD0B-44E2-B55E-90BDE9597F28__dngprev.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Banner graphic 'Charlie Blackcat Smith, Johnny Appleseed of Burning Man'",Burning Man 2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,high,people: Charlie; scene: signage,kk-owned,2560,888,,local,burning-man-2018;charlie;community-built;congregation;contraptionism;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;signage;teeter-totter
55AF3750-5059-41AD-B695-9A96F8399F62__dngprev.jpg,Red-Hot-Cock-BM2018,,Charlie playfully licks crewmate's face in three-man tailgate portrait,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: Charlie; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-22,local,burning-man-2018;charlie;crew;hero;kk-photo;portrait
56FBA27E-34C2-4A76-AF20-0042D735C02B__dngprev.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Couple poses by black-flagged Jeep beside jackal-head sculpture on playa,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: crowd; scene: landscape; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-25,local,burning-man-2018;community-built;congregation;contraptionism;fire-cauldron;hero;jackal-rooster;kk-photo;landscape;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
5F3A2A27-FD79-4D40-B8E6-5B3D3D52B847__dngprev.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Couple poses by black-flagged Jeep beside jackal-head sculpture on playa,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: crowd; scene: landscape; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-25,local,burning-man-2018;community-built;congregation;contraptionism;fire-cauldron;hero;jackal-rooster;kk-photo;landscape;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
63E61676-2B5E-4A34-98EC-2A632D427D83__dngprev.jpg,Red-Hot-Cock-BM2018,,Two bearded crew in trucker cap and bandana pose under shade tent,Burning Man 2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 3 crew; scene: portrait,kk-owned,2560,1598,,local,burning-man-2018;crew;kk-photo;portrait
65A6AD8A-8EC6-4614-9E4B-5E3E5FD56E66__dngprev.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Charlie eats popsicle before rooster sculpture, 'Creativity Addiction Redemption' Krug card",Burning Man 2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: Charlie; scene: signage,kk-owned,2560,1707,,local,burning-man-2018;charlie;community-built;congregation;contraptionism;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;signage;teeter-totter
6B062FBB-4C9A-46E7-9133-A3C453BACA65__dngprev.jpg,Red-Hot-Cock-BM2018,,Charlie leads seated crew meeting circle under shade structure,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,high,people: Charlie; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-23,local,burning-man-2018;charlie;crew;kk-photo
6C98652F-8E10-4B84-9912-A6EBFA265569__dngprev.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Dusty crew group portrait at truck tailgate, Charlie center flashing horns",Burning Man 2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: Charlie; scene: crew,kk-owned,960,720,,local,burning-man-2018;charlie;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;portrait;red-hot-cock;rooster;teeter-totter
6F798316-B79D-4816-B224-9EB4393A37D2__dngprev.jpg,Red-Hot-Cock-BM2018,,Charlie poses with friend in Nietzsche tee amid streaking night lights,Okeechobee Music Festival 2016/2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: Charlie; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-03-02,local,charlie;kk-photo;okeechobee-2016;okeechobee-2018;portrait
70C46D76-8C50-47A7-83D4-D22DAA9C69C1__dngprev.jpg,Red-Hot-Cock-BM2018,,Charlie hugs woman before winged metal sculpture and dusty car,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,high,people: Charlie; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-25,local,burning-man-2018;charlie;kk-photo;portrait
7FBEAE9B-B8AF-4CEF-9FEC-3386ABFB1CEF__dngprev.jpg,Red-Hot-Cock-BM2018,,Three bearded crew arm-in-arm grin for portrait on open playa,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: Charlie; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-23,local,burning-man-2018;crew;hero;kk-photo;portrait
88FB0A98-879F-44B5-894C-5F2C0EEE5862__dngprev.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Dusty crew group portrait at truck tailgate, Charlie center flashing horns",Burning Man 2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: Charlie; scene: crew,kk-owned,960,720,,local,burning-man-2018;charlie;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;portrait;red-hot-cock;rooster;teeter-totter
8D0FA647-B834-438D-999D-648CDF411A46__dngprev.jpg,Red-Hot-Cock-BM2018,,Charlie poses with friend in Nietzsche tee amid streaking night lights,Okeechobee Music Festival 2016/2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: Charlie; scene: portrait,kk-owned,256,171,,local,charlie;kk-photo;okeechobee-2016;okeechobee-2018;portrait
9264CCEE-C89F-4980-A7A2-A39B342A9356__dngprev.jpg,Red-Hot-Cock-BM2018,,"Charlie eats red popsicle, green grass and festival tents behind",Okeechobee Music Festival 2016/2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: Charlie; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-03-02,local,charlie;hero;kk-photo;okeechobee-2016;okeechobee-2018;portrait
9E423F2F-5806-4C66-BB2C-07EF5C211798__dngprev.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Charlie eats popsicle before rooster sculpture, 'Creativity Addiction Redemption' title card",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: Charlie; scene: signage; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-03-01,local,burning-man-2018;charlie;community-built;congregation;contraptionism;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;signage;teeter-totter
9EEC42C9-BEE5-4E28-A8A5-D2FA24FDCB17__dngprev.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Charlie eats popsicle before rooster sculpture, 'Creativity Addiction Redemption' title card",Burning Man 2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: Charlie; scene: signage,kk-owned,2560,1707,,local,burning-man-2018;charlie;community-built;congregation;contraptionism;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;signage;teeter-totter
A3CB03D8-0062-47FF-A943-6E0A8B5D6E7D__dngprev.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Charlie licks popsicle at sunset, jackal-rooster sculpture behind; 'Creativity Addiction Redemption' interview title graphic",Burning Man 2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: Charlie Smith; scene: signage,kk-owned,2560,1707,,local,burning-man-2018;charlie;community-built;congregation;contraptionism;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;signage;teeter-totter
A3EEB790-6623-4DFD-88B3-C19512E25B55__dngprev.jpg,Red-Hot-Cock-BM2018,,"All-black frame, no visible image content (blank or corrupt preview)",,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,low,scene: other; cam: Canon EOS 5D Mark IV,kk-owned,1024,683,2018-08-22,local,kk-photo;other
A6E4F749-B863-45B2-8D36-3D3AB752D1E9__dngprev.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Crew lounging under shade structure mid-build, Charlie seated center gesturing",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: Charlie Smith plus ~6 crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,2560,1361,2018-08-23,local,build;burning-man-2018;charlie;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
ABE80BF8-C7FC-42EA-A83F-3D7D8173B2A0__dngprev.jpg,Red-Hot-Cock-BM2018,,"Dusty trio poses on playa, bearded man in shark-tooth helmet and goggles",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 3 crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-25,local,burning-man-2018;crew;kk-photo
B0D36B1A-C6EC-4CC6-9A3D-E42359AB22BD__dngprev.jpg,Red-Hot-Cock-BM2018,,"Two crew embrace and laugh on dusty playa, RVs behind in haze",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-21,local,burning-man-2018;crew;hero;kk-photo;portrait
B2532914-4297-432A-9ABA-97697878DE7E__dngprev.jpg,Red-Hot-Cock-BM2018,,"All-black frame, no visible image content (blank or corrupt preview)",,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,low,scene: other,kk-owned,2220,1080,,local,kk-photo;other
B4D698C3-B4DA-48E4-9EA3-453BB3DBB6E3__dngprev.jpg,Red-Hot-Cock-BM2018,,"Charlie tends glowing forge/firebox at night, light streaks across frame",Okeechobee Music Festival 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: Charlie Smith; scene: burn-night; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-03-03,local,burn-night;charlie;hero;kk-photo;okeechobee-2018
B8CF1ABC-9FE6-45BE-B16A-41A30B207205__dngprev.jpg,Red-Hot-Cock-BM2018,,Gold-turbaned crewmate kisses smiling Charlie's cheek at sunlit camp,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: Charlie Smith plus 1 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-31,local,burning-man-2018;camp;charlie;crew;kk-photo;portrait
BF341617-1AA5-4582-B327-755EE96238BE__dngprev.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Couple poses by black-flagged jeep, jackal-headed sculpture on trailer at left",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: ride; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-25,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;ride;rooster;teeter-totter
CA221C47-9792-440B-8EF7-10BEDA1D152A__dngprev.jpg,Red-Hot-Cock-BM2018,,"Two crew clown around against dusty Cherokee, one kicking leg up",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-22,local,burning-man-2018;crew;kk-photo
CE7F53F0-3043-4F8F-B86B-B713EB65558C__dngprev.jpg,Red-Hot-Cock-BM2018,,"Heartfelt hug beside art car with metal bird on roof, vast white playa",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-25,local,burning-man-2018;crew;hero;kk-photo;portrait
D2B93796-5982-4E66-8074-912172A2889E__dngprev.jpg,Red-Hot-Cock-BM2018,,Couple poses at dusk before tall metal sculpture and bike cart,Okeechobee Music Festival 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,low,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,2560,1707,2018-08-21,local,crew;kk-photo;okeechobee-2018;portrait
F6B4BAC4-7EA1-4DE5-9AE5-0CD5062E73A0__dngprev.jpg,Red-Hot-Cock-BM2018,,"Charlie grins in Elmyr's cap at grassy festival, ferris wheel behind",Okeechobee Music Festival 2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: Charlie Smith; scene: portrait,kk-owned,2560,1706,,local,charlie;hero;kk-photo;okeechobee-2018;portrait
F7F1B34D-111C-4222-B3EE-2E5E913C297F__dngprev.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Charlie portrait with popsicle and sunset sculpture, KRUG-branded interview cover",Burning Man 2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: Charlie Smith; scene: signage,kk-owned,2560,1707,,local,burning-man-2018;charlie;community-built;congregation;contraptionism;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;portrait;red-hot-cock;rooster;signage;teeter-totter
FB_IMG_1536239829141.jpg,Red-Hot-Cock-BM2018,,Charlie and bearded gold-shirted crewmate grin together beside cooler at dusk,Burning Man 2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,low,people: Charlie Smith plus 1 crew; scene: portrait,kk-owned,720,960,,local,burning-man-2018;charlie;crew;kk-photo;portrait
FB_IMG_1536857064269.jpg,Red-Hot-Cock-BM2018,,Shirtless crewmate hugs Charlie who waves black-dot flag in dust storm by Penske truck,Burning Man 2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: Charlie Smith plus 1 crew; scene: crew,kk-owned,1080,720,,local,black-dot-flag;burning-man-2018;charlie;crew;hero;kk-photo;symbol-system;the-period
FCE543AC-AD66-4CFB-BD41-19DC7D90FD5C__dngprev.jpg,Red-Hot-Cock-BM2018,,"Profile portrait of Charlie in bandana and shades at grassy festival, pink tent behind",Okeechobee Music Festival 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: Charlie Smith; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,2560,1556,2018-03-01,local,charlie;kk-photo;okeechobee-2018;portrait
KK__0U6A3028_THUR_OMF18.jpg,Red-Hot-Cock-BM2018,,"Charlie in profile, bandana and trucker cap, tattooed chest, festival field behind",Okeechobee Music Festival 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: Charlie Smith; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3376,2018-03-01,local,charlie;kk-photo;okeechobee-2018;portrait
KK__0U6A3036_THUR_OMF18.jpg,Red-Hot-Cock-BM2018,,"Charlie bites a red popsicle, tattooed and shirtless under vest at festival",Okeechobee Music Festival 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: Charlie Smith; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-03-01,local,charlie;hero;kk-photo;okeechobee-2018;portrait
KK__0U6A3060_THUR_OMF18.jpg,Red-Hot-Cock-BM2018,,"Charlie seated in mirrored shades and pin-covered cap, arms crossed, tattoos showing",Okeechobee Music Festival 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: Charlie Smith; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,3703,5555,2018-03-01,local,charlie;kk-photo;okeechobee-2018;portrait
KK__0U6A4506_SUN_OMF18-COLLAGE.jpg,Red-Hot-Cock-BM2018,,"Night collage of festival crowd and crew portraits, Charlie among them",Okeechobee Music Festival 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: Charlie Smith plus crew; scene: other; cam: Canon EOS 5D Mark IV,kk-owned,2046,2046,2018-03-02,local,charlie;crew;kk-photo;okeechobee-2018;other;portrait
KK__0U6A4633_SUN_OMF18.jpg,Red-Hot-Cock-BM2018,,Charlie and Tesla-tee friend mug for camera amid neon light trails at night,Okeechobee Music Festival 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: Charlie Smith plus 1 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3704,2018-03-02,local,charlie;crew;kk-photo;okeechobee-2018;portrait
KK__0U6A4634_SUN_OMF18.jpg,Red-Hot-Cock-BM2018,,Charlie and Tesla-tee friend smile arm-in-arm by metal sculpture under light streaks,Okeechobee Music Festival 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: Charlie Smith plus 1 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3704,2018-03-02,local,charlie;crew;kk-photo;okeechobee-2018;portrait
KK__0U6A4635_SUN_OMF18.jpg,Red-Hot-Cock-BM2018,,Charlie and friend pull wild faces for the camera amid night light trails,Okeechobee Music Festival 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: Charlie Smith plus 1 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3262,2018-03-02,local,charlie;crew;kk-photo;okeechobee-2018;portrait
KK__0U6A4901_SUN_OMF18.jpg,Red-Hot-Cock-BM2018,,Charlie serves cooked food from firebox to outstretched hands at night,Okeechobee Music Festival 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: Charlie Smith; scene: burn-night; cam: Canon EOS 5D Mark IV,kk-owned,5555,4865,2018-03-03,local,burn-night;charlie;kk-photo;okeechobee-2018
asscamp-dayone0U6A6993.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Crew laying out steel beams and plywood base on bright empty playa, day one of build",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,high,people: 5 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A6998.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Dusty build crew piles up grinning behind open hatchback on the playa,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,high,people: ~12 crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3976,2018-08-22,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7001.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Build crew group photo crammed around hatchback, one sprawled in front",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,high,people: ~13 crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3098,2018-08-22,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7005.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Whole ASS Camp crew packed around hatchback for a dusty team portrait,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: ~14 crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,burning-man-2018;camp;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;portrait;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7017.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Crew unloads ornate metal sculpture panel from Penske truck onto playa,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: ~6 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7019.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Crew lifts large curved engraved metal tail-piece down from Penske truck,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: 5 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7029.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Crew passes black steel panels out of Penske truck during unload,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,high,people: ~6 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7031.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Grey-haired crewman and bandana'd crew carry long steel panel across playa,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,high,people: 4 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3480,2018-08-22,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7032.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Dusty crew member in gloves bolts steel teeter base together on the playa,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,3703,5555,2018-08-22,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7037.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Crew hug and rest on a moving-truck tailgate amid scattered tools and sawhorses,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 3 crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7050.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Three grinning crewmates pile together for a goofy portrait inside a truck,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 3 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3342,2018-08-22,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;portrait;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7052.jpg,Red-Hot-Cock-BM2018,red-hot-cock,One man licks another's cheek in a silly close-up crew portrait,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 3 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;portrait;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7053.jpg,Red-Hot-Cock-BM2018,fleeble-flobbler,Builders assemble the long steel teeter beam marked 'Fleeble Floobler' on the playa,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 3 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,build;burning-man-2018;clown;crew;fire-cauldron;fleeble-flobbler;inner-child;kk-photo;mythic-hybrid;ride;teeter-totter
asscamp-dayone0U6A7057.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Two crewmates embrace beside the star-marked steel base under wide desert sky,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: 2 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
